t_s,wall_ms,x,y,z,yaw_deg
0.000,1787662945045,-8.5000,-9.0000,-0.0130,-0.00
0.100,1787662945145,-8.5000,-9.0000,-0.0130,-0.00
0.200,1787662945245,-8.5000,-9.0000,-0.0130,-0.00
0.300,1787662945345,-8.5000,-9.0000,-0.0130,-0.00
0.400,1787662945446,-8.5000,-9.0000,-0.0130,-0.00
0.501,1787662945546,-8.5000,-9.0000,-0.0130,-0.00
0.601,1787662945646,-8.5000,-9.0000,-0.0130,-0.00
0.701,1787662945746,-8.5000,-9.0000,-0.0130,-0.00
0.801,1787662945846,-8.5000,-9.0000,-0.0130,-0.00
0.901,1787662945946,-8.5000,-9.0000,-0.0130,-0.00
1.001,1787662946046,-8.5000,-9.0000,-0.0130,-0.00
1.101,1787662946146,-8.5000,-9.0000,-0.0130,-0.00
1.201,1787662946246,-8.5000,-9.0000,-0.0130,-0.00
1.302,1787662946347,-8.5000,-9.0000,-0.0130,-0.00
1.402,1787662946447,-8.5000,-9.0000,-0.0130,-0.00
1.502,1787662946548,-8.5000,-9.0000,-0.0130,-0.00
1.603,1787662946648,-8.5000,-9.0000,-0.0130,-0.00
1.703,1787662946748,-8.5000,-9.0000,-0.0130,-0.00
1.803,1787662946848,-8.5000,-9.0000,-0.0130,-0.00
1.903,1787662946948,-8.5000,-9.0000,-0.0130,-0.00
2.003,1787662947048,-8.5000,-9.0000,-0.0130,-0.00
2.103,1787662947148,-8.5000,-9.0000,-0.0130,-0.00
2.203,1787662947248,-8.5000,-9.0000,-0.0130,-0.00
2.303,1787662947348,-8.5000,-9.0000,-0.0130,-0.00
2.403,1787662947449,-8.5000,-9.0000,-0.0130,-0.00
2.504,1787662947549,-8.5000,-9.0000,-0.0130,-0.00
2.604,1787662947649,-8.5000,-9.0000,-0.0130,-0.00
2.704,1787662947749,-8.5000,-9.0000,-0.0130,-0.00
2.804,1787662947849,-8.5000,-9.0000,-0.0130,-0.00
2.904,1787662947949,-8.5000,-9.0000,-0.0130,-0.00
3.004,1787662948049,-8.5000,-9.0000,-0.0130,-0.00
3.105,1787662948150,-8.5000,-9.0000,-0.0130,-0.00
3.205,1787662948250,-8.5000,-9.0000,-0.0130,-0.00
3.305,1787662948350,-8.5000,-9.0000,-0.0130,-0.00
3.405,1787662948450,-8.5000,-9.0000,-0.0130,-0.00
3.505,1787662948550,-8.5000,-9.0000,-0.0130,-0.00
3.605,1787662948650,-8.5000,-9.0000,-0.0130,-0.00
3.705,1787662948750,-8.5000,-9.0000,-0.0130,-0.00
3.805,1787662948850,-8.5000,-9.0000,-0.0130,-0.00
3.905,1787662948950,-8.5000,-9.0000,-0.0130,-0.00
4.005,1787662949051,-8.5000,-9.0000,-0.0130,-0.00
4.106,1787662949151,-8.5000,-9.0000,-0.0130,-0.00
4.206,1787662949251,-8.5000,-9.0000,-0.0130,-0.00
4.306,1787662949351,-8.5000,-9.0000,-0.0130,-0.00
4.406,1787662949451,-8.5000,-9.0000,-0.0130,-0.00
4.506,1787662949551,-8.5000,-9.0000,-0.0130,-0.00
4.608,1787662949653,-8.5000,-9.0000,-0.0130,-0.00
4.708,1787662949754,-8.5000,-9.0000,-0.0130,-0.00
4.809,1787662949854,-8.5000,-9.0000,-0.0130,-0.00
4.909,1787662949954,-8.5000,-9.0000,-0.0130,-0.00
5.009,1787662950054,-8.5000,-9.0000,-0.0130,-0.00
5.109,1787662950154,-8.5000,-9.0000,-0.0130,-0.00
5.209,1787662950254,-8.5000,-9.0000,-0.0130,-0.00
5.309,1787662950354,-8.5000,-9.0000,-0.0130,-0.00
5.409,1787662950454,-8.5000,-9.0000,-0.0130,-0.00
5.509,1787662950554,-8.5000,-9.0000,-0.0130,-0.00
5.609,1787662950654,-8.5000,-9.0000,-0.0130,-0.00
5.709,1787662950755,-8.5000,-9.0000,-0.0130,-0.00
5.810,1787662950855,-8.5000,-9.0000,-0.0130,-0.00
5.910,1787662950955,-8.5000,-9.0000,-0.0130,-0.00
6.010,1787662951055,-8.5000,-9.0000,-0.0130,-0.00
6.110,1787662951155,-8.5000,-9.0000,-0.0130,-0.00
6.210,1787662951255,-8.5000,-9.0000,-0.0130,-0.00
6.310,1787662951355,-8.5000,-9.0000,-0.0130,-0.00
6.410,1787662951455,-8.5000,-9.0000,-0.0130,-0.00
6.510,1787662951555,-8.5000,-9.0000,-0.0130,-0.00
6.610,1787662951656,-8.5000,-9.0000,-0.0130,-0.00
6.711,1787662951756,-8.5000,-9.0000,-0.0130,-0.00
6.811,1787662951856,-8.5000,-9.0000,-0.0130,-0.00
6.911,1787662951956,-8.5000,-9.0000,-0.0130,-0.00
7.011,1787662952056,-8.5000,-9.0000,-0.0130,-0.00
7.111,1787662952156,-8.5000,-9.0000,-0.0130,-0.00
7.211,1787662952256,-8.5000,-9.0000,-0.0130,-0.00
7.311,1787662952356,-8.5000,-9.0000,-0.0130,-0.00
7.411,1787662952456,-8.5000,-9.0000,-0.0130,-0.00
7.511,1787662952557,-8.5000,-9.0000,-0.0130,-0.00
7.612,1787662952657,-8.5000,-9.0000,-0.0130,-0.00
7.712,1787662952757,-8.5000,-9.0000,-0.0130,-0.00
7.812,1787662952857,-8.5000,-9.0000,-0.0130,-0.00
7.912,1787662952957,-8.5000,-9.0000,-0.0130,-0.00
8.012,1787662953057,-8.5000,-9.0000,-0.0130,-0.00
8.112,1787662953157,-8.5000,-9.0000,-0.0130,-0.00
8.212,1787662953257,-8.5000,-9.0000,-0.0130,-0.00
8.312,1787662953357,-8.5000,-9.0000,-0.0130,-0.00
8.412,1787662953458,-8.5000,-9.0000,-0.0130,-0.00
8.513,1787662953558,-8.5000,-9.0000,-0.0130,-0.00
8.613,1787662953658,-8.5000,-9.0000,-0.0130,-0.00
8.714,1787662953759,-8.5000,-9.0000,-0.0130,-0.00
8.814,1787662953859,-8.5000,-9.0000,-0.0130,-0.00
8.914,1787662953959,-8.5000,-9.0000,-0.0130,-0.00
9.014,1787662954059,-8.5000,-9.0000,-0.0130,-0.00
9.114,1787662954159,-8.5000,-9.0000,-0.0130,-0.00
9.214,1787662954259,-8.5000,-9.0000,-0.0130,-0.00
9.314,1787662954359,-8.5000,-9.0000,-0.0130,-0.00
9.414,1787662954459,-8.5000,-9.0000,-0.0130,-0.00
9.514,1787662954559,-8.5000,-9.0000,-0.0130,-0.00
9.615,1787662954660,-8.5000,-9.0000,-0.0130,-0.00
9.715,1787662954760,-8.5000,-9.0000,-0.0130,-0.00
9.815,1787662954860,-8.5000,-9.0000,-0.0130,-0.00
9.915,1787662954960,-8.5000,-9.0000,-0.0130,-0.00
10.015,1787662955060,-8.5000,-9.0000,-0.0130,-0.00
10.115,1787662955160,-8.5000,-9.0000,-0.0130,-0.00
10.215,1787662955260,-8.5000,-9.0000,-0.0130,-0.00
10.315,1787662955360,-8.5002,-9.0000,-0.0127,0.00
10.415,1787662955461,-8.5003,-9.0000,-0.0115,0.00
10.516,1787662955561,-8.5003,-9.0000,-0.0084,0.00
10.616,1787662955661,-8.5000,-9.0000,-0.0038,0.00
10.716,1787662955761,-8.4996,-9.0000,0.0034,0.00
10.816,1787662955861,-8.4991,-9.0001,0.0143,0.00
10.916,1787662955961,-8.4985,-9.0001,0.0288,0.00
11.016,1787662956061,-8.4980,-9.0002,0.0455,0.00
11.116,1787662956161,-8.4975,-9.0003,0.0643,0.01
11.216,1787662956262,-8.4970,-9.0004,0.0835,0.01
11.317,1787662956362,-8.4965,-9.0005,0.1074,0.01
11.417,1787662956462,-8.4961,-9.0006,0.1314,0.01
11.517,1787662956562,-8.4956,-9.0008,0.1654,0.01
11.617,1787662956662,-8.4953,-9.0009,0.1926,0.01
11.718,1787662956763,-8.4950,-9.0010,0.2185,0.01
11.818,1787662956863,-8.4948,-9.0012,0.2507,0.01
11.918,1787662956963,-8.4946,-9.0013,0.2850,0.01
12.018,1787662957063,-8.4946,-9.0015,0.3126,0.01
12.118,1787662957163,-8.4945,-9.0017,0.3542,0.01
12.218,1787662957263,-8.4946,-9.0018,0.3876,0.01
12.318,1787662957363,-8.4947,-9.0020,0.4195,0.01
12.418,1787662957463,-8.4949,-9.0021,0.4587,0.01
12.518,1787662957564,-8.4951,-9.0023,0.4962,0.00
12.619,1787662957664,-8.4953,-9.0024,0.5312,0.00
12.719,1787662957764,-8.4956,-9.0025,0.5635,0.00
12.819,1787662957864,-8.4959,-9.0026,0.5912,0.01
12.919,1787662957964,-8.4963,-9.0029,0.6036,0.13
13.019,1787662958064,-8.4966,-9.0032,0.6012,0.34
13.119,1787662958164,-8.4971,-9.0036,0.5871,0.93
13.219,1787662958265,-8.4974,-9.0038,0.5687,1.80
13.320,1787662958365,-8.4977,-9.0036,0.5470,3.04
13.420,1787662958465,-8.4979,-9.0028,0.5223,4.79
13.520,1787662958565,-8.4982,-9.0015,0.4973,7.00
13.620,1787662958665,-8.4985,-8.9995,0.4690,10.10
13.720,1787662958765,-8.4988,-8.9977,0.4474,12.98
13.821,1787662958866,-8.4991,-8.9956,0.4262,16.33
13.921,1787662958966,-8.4994,-8.9938,0.4090,19.51
14.021,1787662959066,-8.4997,-8.9923,0.3944,22.62
14.121,1787662959166,-8.5000,-8.9906,0.3787,26.46
14.221,1787662959267,-8.5002,-8.9895,0.3665,29.94
14.322,1787662959367,-8.5003,-8.9886,0.3554,33.65
14.422,1787662959467,-8.5003,-8.9880,0.3450,37.79
14.522,1787662959567,-8.5002,-8.9879,0.3367,41.86
14.622,1787662959667,-8.4999,-8.9881,0.3309,45.42
14.722,1787662959767,-8.4994,-8.9887,0.3264,49.07
14.822,1787662959867,-8.4988,-8.9896,0.3235,52.40
14.922,1787662959967,-8.4979,-8.9908,0.3216,55.80
15.022,1787662960067,-8.4970,-8.9921,0.3210,58.89
15.122,1787662960168,-8.4958,-8.9937,0.3214,62.07
15.223,1787662960268,-8.4946,-8.9954,0.3228,65.15
15.323,1787662960368,-8.4936,-8.9967,0.3244,67.50
15.423,1787662960468,-8.4924,-8.9983,0.3270,70.47
15.523,1787662960568,-8.4914,-8.9998,0.3299,73.07
15.623,1787662960668,-8.4903,-9.0013,0.3336,75.98
15.723,1787662960768,-8.4893,-9.0027,0.3378,78.89
15.823,1787662960868,-8.4887,-9.0040,0.3425,81.92
15.923,1787662960968,-8.4884,-9.0050,0.3473,84.66
16.023,1787662961069,-8.4883,-9.0061,0.3534,87.57
16.124,1787662961169,-8.4883,-9.0068,0.3585,89.60
16.224,1787662961269,-8.4880,-9.0075,0.3644,91.48
16.324,1787662961369,-8.4876,-9.0079,0.3692,92.64
16.424,1787662961469,-8.4867,-9.0084,0.3752,93.70
16.524,1787662961569,-8.4855,-9.0086,0.3815,94.33
16.624,1787662961669,-8.4845,-9.0087,0.3862,94.51
16.724,1787662961769,-8.4830,-9.0087,0.3928,94.39
16.824,1787662961869,-8.4820,-9.0086,0.3971,94.09
16.924,1787662961970,-8.4808,-9.0084,0.4020,93.55
17.025,1787662962070,-8.4800,-9.0081,0.4063,92.93
17.125,1787662962170,-8.4794,-9.0077,0.4105,92.23
17.225,1787662962270,-8.4791,-9.0074,0.4137,91.64
17.325,1787662962370,-8.4791,-9.0070,0.4178,90.86
17.425,1787662962470,-8.4796,-9.0066,0.4215,90.18
17.525,1787662962570,-8.4805,-9.0061,0.4253,89.55
17.625,1787662962670,-8.4817,-9.0057,0.4285,89.09
17.725,1787662962770,-8.4835,-9.0052,0.4323,88.66
17.825,1787662962870,-8.4853,-9.0048,0.4352,88.43
17.925,1787662962971,-8.4872,-9.0045,0.4380,88.31
18.026,1787662963071,-8.4893,-9.0042,0.4408,88.27
18.126,1787662963171,-8.4911,-9.0040,0.4431,88.29
18.226,1787662963271,-8.4933,-9.0037,0.4458,88.39
18.326,1787662963371,-8.4958,-9.0034,0.4487,88.55
18.426,1787662963471,-8.4978,-9.0032,0.4513,88.74
18.526,1787662963571,-8.5001,-9.0030,0.4543,88.99
18.626,1787662963671,-8.5015,-9.0028,0.4564,89.17
18.726,1787662963772,-8.5031,-9.0027,0.4588,89.38
18.827,1787662963872,-8.5044,-9.0026,0.4605,89.58
18.927,1787662963972,-8.5055,-9.0025,0.4605,89.88
19.027,1787662964072,-8.5060,-9.0024,0.4592,90.26
19.127,1787662964173,-8.5066,-9.0023,0.4568,90.94
19.228,1787662964273,-8.5071,-9.0023,0.4542,91.99
19.328,1787662964373,-8.5079,-9.0022,0.4519,93.18
19.428,1787662964473,-8.5088,-9.0022,0.4497,94.69
19.528,1787662964573,-8.5101,-9.0023,0.4474,96.75
19.628,1787662964673,-8.5115,-9.0023,0.4455,98.92
19.728,1787662964773,-8.5131,-9.0025,0.4437,101.53
19.828,1787662964873,-8.5150,-9.0027,0.4418,104.79
19.928,1787662964974,-8.5165,-9.0030,0.4404,107.77
20.029,1787662965074,-8.5179,-9.0033,0.4391,110.92
20.129,1787662965174,-8.5187,-9.0035,0.4384,112.75
20.229,1787662965274,-8.5197,-9.0038,0.4373,115.65
20.329,1787662965374,-8.5206,-9.0042,0.4359,119.49
20.429,1787662965474,-8.5211,-9.0045,0.4348,122.76
20.529,1787662965574,-8.5214,-9.0047,0.4335,126.75
20.629,1787662965674,-8.5214,-9.0049,0.4324,130.98
20.729,1787662965775,-8.5212,-9.0050,0.4317,133.65
20.830,1787662965875,-8.5207,-9.0051,0.4309,137.59
20.930,1787662965975,-8.5199,-9.0050,0.4301,141.44
21.030,1787662966075,-8.5188,-9.0048,0.4295,145.19
21.130,1787662966175,-8.5174,-9.0044,0.4290,148.80
21.230,1787662966275,-8.5156,-9.0037,0.4287,152.65
21.330,1787662966375,-8.5138,-9.0029,0.4285,156.14
21.430,1787662966475,-8.5121,-9.0021,0.4284,158.95
21.530,1787662966575,-8.5105,-9.0012,0.4284,161.65
21.630,1787662966676,-8.5087,-9.0001,0.4285,164.42
21.731,1787662966776,-8.5070,-8.9989,0.4288,167.12
21.831,1787662966876,-8.5052,-8.9978,0.4291,169.91
21.931,1787662966976,-8.5034,-8.9967,0.4296,173.05
22.031,1787662967076,-8.5020,-8.9961,0.4302,175.44
22.131,1787662967176,-8.5011,-8.9959,0.4307,177.00
22.231,1787662967276,-8.5000,-8.9955,0.4315,178.87
22.331,1787662967376,-8.4988,-8.9950,0.4327,-179.26
22.431,1787662967477,-8.4979,-8.9943,0.4338,-177.93
22.532,1787662967577,-8.4970,-8.9933,0.4352,-176.86
22.632,1787662967677,-8.4962,-8.9920,0.4366,-176.19
22.732,1787662967777,-8.4957,-8.9906,0.4379,-175.94
22.832,1787662967877,-8.4953,-8.9890,0.4392,-176.04
22.934,1787662967979,-8.4951,-8.9878,0.4401,-176.34
23.034,1787662968079,-8.4950,-8.9868,0.4409,-176.77
23.134,1787662968179,-8.4950,-8.9859,0.4415,-177.34
23.234,1787662968279,-8.4950,-8.9854,0.4420,-177.94
23.334,1787662968379,-8.4951,-8.9850,0.4425,-178.72
23.434,1787662968479,-8.4953,-8.9852,0.4428,-179.43
23.534,1787662968579,-8.4955,-8.9857,0.4430,179.95
23.634,1787662968680,-8.4958,-8.9864,0.4431,179.50
23.735,1787662968780,-8.4960,-8.9874,0.4432,179.09
23.835,1787662968880,-8.4964,-8.9891,0.4433,178.70
23.935,1787662968980,-8.4967,-8.9908,0.4433,178.48
24.035,1787662969080,-8.4970,-8.9925,0.4434,178.36
24.135,1787662969180,-8.4974,-8.9947,0.4435,178.31
24.235,1787662969280,-8.4978,-8.9970,0.4436,178.34
24.335,1787662969381,-8.4981,-8.9990,0.4437,178.42
24.436,1787662969481,-8.4984,-9.0009,0.4438,178.54
24.536,1787662969581,-8.4987,-9.0031,0.4440,178.73
24.636,1787662969681,-8.4990,-9.0049,0.4441,178.91
24.736,1787662969781,-8.4993,-9.0068,0.4443,179.11
24.836,1787662969881,-8.4996,-9.0085,0.4445,179.32
24.936,1787662969982,-8.4992,-9.0100,0.4447,179.52
25.037,1787662970082,-8.4980,-9.0114,0.4450,179.72
25.137,1787662970182,-8.4973,-9.0121,0.4454,179.83
25.237,1787662970282,-8.4969,-9.0129,0.4465,179.96
25.337,1787662970382,-8.4979,-9.0136,0.4482,-179.95
25.437,1787662970482,-8.5004,-9.0140,0.4502,-179.89
25.537,1787662970582,-8.5057,-9.0142,0.4531,-179.86
25.637,1787662970682,-8.5132,-9.0143,0.4562,-179.86
25.737,1787662970782,-8.5243,-9.0141,0.4596,-179.88
25.837,1787662970883,-8.5373,-9.0138,0.4628,-179.91
25.938,1787662970983,-8.5541,-9.0134,0.4663,-179.96
26.038,1787662971083,-8.5728,-9.0128,0.4696,179.99
26.138,1787662971183,-8.5952,-9.0122,0.4731,179.93
26.238,1787662971283,-8.6144,-9.0116,0.4756,179.88
26.338,1787662971384,-8.6342,-9.0109,0.4780,179.84
26.439,1787662971484,-8.6545,-9.0103,0.4803,179.80
26.539,1787662971584,-8.6738,-9.0097,0.4822,179.77
26.639,1787662971684,-8.6955,-9.0091,0.4842,179.74
26.739,1787662971784,-8.7122,-9.0086,0.4857,179.73
26.839,1787662971884,-8.7322,-9.0080,0.4873,179.72
26.939,1787662971984,-8.7528,-9.0074,0.4889,179.72
27.039,1787662972084,-8.7726,-9.0068,0.4903,179.73
27.139,1787662972184,-8.7904,-9.0063,0.4915,179.74
27.240,1787662972285,-8.8083,-9.0058,0.4926,179.76
27.340,1787662972385,-8.8224,-9.0054,0.4935,179.77
27.440,1787662972485,-8.8382,-9.0049,0.4944,179.79
27.540,1787662972585,-8.8535,-9.0044,0.4953,179.82
27.640,1787662972685,-8.8646,-9.0041,0.4960,179.83
27.740,1787662972785,-8.8762,-9.0037,0.4966,179.85
27.841,1787662972887,-8.8872,-9.0033,0.4972,179.87
27.942,1787662972987,-8.8959,-9.0030,0.4977,179.88
28.042,1787662973087,-8.9036,-9.0027,0.4981,179.89
28.142,1787662973187,-8.9104,-9.0024,0.4985,179.90
28.242,1787662973287,-8.9166,-9.0022,0.4989,179.91
28.342,1787662973388,-8.9219,-9.0019,0.4993,179.91
28.443,1787662973488,-8.9267,-9.0017,0.4997,179.92
28.543,1787662973588,-8.9299,-9.0014,0.5000,179.92
28.643,1787662973688,-8.9327,-9.0012,0.5004,179.92
28.743,1787662973788,-8.9342,-9.0011,0.5006,179.93
28.843,1787662973888,-8.9354,-9.0009,0.5009,179.93
28.943,1787662973988,-8.9363,-9.0007,0.5012,179.93
29.043,1787662974088,-8.9366,-9.0005,0.5015,179.93
29.143,1787662974188,-8.9364,-9.0004,0.5018,179.92
29.243,1787662974289,-8.9358,-9.0003,0.5021,179.92
29.344,1787662974389,-8.9347,-9.0002,0.5023,179.92
29.444,1787662974489,-8.9334,-9.0001,0.5026,179.92
29.544,1787662974590,-8.9318,-8.9999,0.5028,179.91
29.645,1787662974690,-8.9305,-8.9998,0.5030,179.91
29.745,1787662974790,-8.9289,-8.9997,0.5032,179.91
29.845,1787662974890,-8.9270,-8.9996,0.5034,179.91
29.945,1787662974990,-8.9249,-8.9996,0.5037,179.91
30.045,1787662975090,-8.9227,-8.9995,0.5039,179.92
30.145,1787662975190,-8.9208,-8.9995,0.5041,179.92
30.245,1787662975290,-8.9187,-8.9995,0.5043,179.92
30.346,1787662975391,-8.9164,-8.9994,0.5046,179.92
30.446,1787662975491,-8.9142,-8.9994,0.5048,179.92
30.546,1787662975591,-8.9124,-8.9993,0.5050,179.92
30.646,1787662975691,-8.9105,-8.9993,0.5052,179.93
30.746,1787662975791,-8.9090,-8.9993,0.5054,179.93
30.846,1787662975892,-8.9073,-8.9992,0.5056,179.93
30.947,1787662975992,-8.9060,-8.9992,0.5058,179.93
31.047,1787662976092,-8.9046,-8.9992,0.5059,179.93
31.147,1787662976192,-8.9034,-8.9992,0.5061,179.93
31.247,1787662976292,-8.9024,-8.9992,0.5062,179.93
31.347,1787662976392,-8.9013,-8.9992,0.5064,179.93
31.447,1787662976492,-8.9004,-8.9992,0.5065,179.94
31.547,1787662976592,-8.8996,-8.9992,0.5067,179.94
31.647,1787662976692,-8.8990,-8.9992,0.5068,179.94
31.747,1787662976793,-8.8984,-8.9993,0.5070,179.94
31.848,1787662976893,-8.8980,-8.9993,0.5071,179.94
31.948,1787662976993,-8.8977,-8.9994,0.5072,179.94
32.048,1787662977093,-8.8973,-8.9994,0.5074,179.94
32.148,1787662977193,-8.8970,-8.9995,0.5075,179.94
32.249,1787662977294,-8.8969,-8.9996,0.5076,179.95
32.349,1787662977394,-8.8967,-8.9996,0.5077,179.95
32.449,1787662977494,-8.8966,-8.9997,0.5077,179.95
32.549,1787662977594,-8.8966,-8.9998,0.5078,179.95
32.649,1787662977694,-8.8966,-8.9999,0.5079,179.95
32.749,1787662977794,-8.8965,-8.9999,0.5080,179.95
32.849,1787662977894,-8.8965,-9.0000,0.5081,179.95
32.950,1787662977995,-8.8966,-9.0001,0.5081,179.95
33.050,1787662978095,-8.8966,-9.0002,0.5082,179.95
33.150,1787662978195,-8.8967,-9.0003,0.5083,179.95
33.250,1787662978295,-8.8967,-9.0003,0.5084,179.95
33.350,1787662978395,-8.8967,-9.0004,0.5084,179.95
33.450,1787662978495,-8.8968,-9.0005,0.5085,179.95
33.550,1787662978595,-8.8968,-9.0006,0.5085,179.95
33.650,1787662978696,-8.8968,-9.0006,0.5086,179.96
33.751,1787662978796,-8.8969,-9.0007,0.5086,179.96
33.851,1787662978896,-8.8969,-9.0008,0.5087,179.96
33.951,1787662978996,-8.8969,-9.0009,0.5087,179.96
34.051,1787662979096,-8.8970,-9.0009,0.5088,179.96
34.151,1787662979196,-8.8970,-9.0010,0.5088,179.96
34.251,1787662979296,-8.8970,-9.0011,0.5088,179.96
34.352,1787662979397,-8.8971,-9.0012,0.5089,179.96
34.452,1787662979497,-8.8971,-9.0013,0.5089,179.96
34.552,1787662979597,-8.8972,-9.0014,0.5089,179.95
34.652,1787662979697,-8.8972,-9.0015,0.5089,179.96
34.752,1787662979797,-8.8973,-9.0016,0.5089,179.96
34.852,1787662979897,-8.8973,-9.0017,0.5089,179.96
34.952,1787662979998,-8.8974,-9.0018,0.5090,179.96
35.053,1787662980098,-8.8974,-9.0018,0.5090,179.96
35.153,1787662980198,-8.8975,-9.0019,0.5091,179.96
35.253,1787662980298,-8.8975,-9.0020,0.5091,179.96
35.353,1787662980398,-8.8976,-9.0028,0.5092,179.96
35.453,1787662980498,-8.8977,-9.0046,0.5093,179.96
35.553,1787662980598,-8.8977,-9.0057,0.5094,179.96
35.653,1787662980698,-8.8977,-9.0060,0.5096,179.97
35.753,1787662980798,-8.8976,-9.0048,0.5098,179.97
35.853,1787662980899,-8.8975,-9.0016,0.5100,179.97
35.954,1787662980999,-8.8974,-8.9955,0.5103,179.97
36.054,1787662981099,-8.8973,-8.9870,0.5105,179.97
36.154,1787662981199,-8.8972,-8.9778,0.5108,179.97
36.254,1787662981299,-8.8971,-8.9630,0.5110,179.97
36.354,1787662981399,-8.8970,-8.9468,0.5112,179.97
36.454,1787662981499,-8.8969,-8.9290,0.5113,179.97
36.554,1787662981599,-8.8968,-8.9087,0.5115,179.97
36.654,1787662981699,-8.8967,-8.8812,0.5116,179.97
36.754,1787662981800,-8.8965,-8.8502,0.5117,179.97
36.855,1787662981900,-8.8964,-8.8173,0.5117,179.97
36.955,1787662982000,-8.8963,-8.7812,0.5118,179.97
37.055,1787662982100,-8.8962,-8.7486,0.5117,179.97
37.155,1787662982200,-8.8960,-8.7069,0.5117,179.97
37.255,1787662982300,-8.8959,-8.6700,0.5116,179.97
37.355,1787662982400,-8.8958,-8.6260,0.5115,179.97
37.455,1787662982500,-8.8957,-8.5714,0.5113,179.97
37.555,1787662982600,-8.8956,-8.5224,0.5112,179.97
37.655,1787662982700,-8.8955,-8.4713,0.5110,179.97
37.755,1787662982801,-8.8955,-8.4184,0.5108,179.97
37.856,1787662982901,-8.8954,-8.3735,0.5106,179.97
37.956,1787662983001,-8.8954,-8.3144,0.5104,179.97
38.056,1787662983101,-8.8953,-8.2471,0.5101,179.97
38.156,1787662983201,-8.8953,-8.1886,0.5100,179.97
38.256,1787662983301,-8.8953,-8.1360,0.5098,179.97
38.356,1787662983401,-8.8953,-8.0898,0.5097,179.97
38.457,1787662983502,-8.8953,-8.0325,0.5096,179.97
38.557,1787662983602,-8.8953,-7.9713,0.5094,179.97
38.657,1787662983702,-8.8953,-7.9057,0.5093,179.97
38.757,1787662983802,-8.8953,-7.8431,0.5092,179.97
38.857,1787662983902,-8.8954,-7.7837,0.5092,179.98
38.957,1787662984002,-8.8954,-7.7201,0.5091,179.98
39.057,1787662984102,-8.8955,-7.6562,0.5091,179.98
39.157,1787662984202,-8.8955,-7.6034,0.5091,179.98
39.257,1787662984303,-8.8956,-7.5354,0.5090,179.98
39.358,1787662984403,-8.8957,-7.4674,0.5090,179.98
39.458,1787662984503,-8.8957,-7.4069,0.5090,179.98
39.558,1787662984603,-8.8958,-7.3501,0.5090,179.98
39.658,1787662984703,-8.8959,-7.2858,0.5090,179.98
39.758,1787662984803,-8.8959,-7.2216,0.5090,179.97
39.858,1787662984903,-8.8960,-7.1613,0.5090,179.98
39.958,1787662985003,-8.8960,-7.1011,0.5090,179.98
40.059,1787662985104,-8.8960,-7.0410,0.5091,179.98
40.159,1787662985204,-8.8961,-6.9809,0.5090,179.98
40.259,1787662985304,-8.8961,-6.9170,0.5090,179.98
40.359,1787662985404,-8.8961,-6.8610,0.5090,179.98
40.459,1787662985504,-8.8961,-6.7903,0.5090,179.98
40.559,1787662985604,-8.8961,-6.7272,0.5090,179.98
40.659,1787662985704,-8.8962,-6.6680,0.5090,179.98
40.759,1787662985805,-8.8962,-6.5976,0.5090,179.98
40.860,1787662985905,-8.8962,-6.5273,0.5090,179.98
40.960,1787662986006,-8.8962,-6.4574,0.5090,179.98
41.061,1787662986106,-8.8962,-6.4062,0.5090,179.98
41.161,1787662986206,-8.8962,-6.3478,0.5090,179.98
41.261,1787662986306,-8.8962,-6.2861,0.5089,179.98
41.361,1787662986406,-8.8962,-6.2249,0.5089,179.98
41.461,1787662986506,-8.8963,-6.1605,0.5089,179.98
41.561,1787662986606,-8.8963,-6.0964,0.5089,179.98
41.661,1787662986706,-8.8963,-6.0396,0.5089,179.98
41.761,1787662986807,-8.8964,-5.9794,0.5089,179.98
41.862,1787662986907,-8.8964,-5.9194,0.5088,179.98
41.962,1787662987007,-8.8964,-5.8703,0.5088,179.98
42.062,1787662987107,-8.8964,-5.8146,0.5088,179.98
42.162,1787662987207,-8.8964,-5.7590,0.5088,179.98
42.262,1787662987307,-8.8965,-5.6967,0.5088,179.98
42.362,1787662987407,-8.8966,-5.6378,0.5088,179.98
42.462,1787662987507,-8.8966,-5.5682,0.5089,179.99
42.562,1787662987607,-8.8967,-5.5056,0.5089,179.99
42.662,1787662987708,-8.8968,-5.4396,0.5089,179.99
42.763,1787662987808,-8.8968,-5.3770,0.5088,179.99
42.863,1787662987908,-8.8969,-5.3077,0.5088,179.99
42.963,1787662988008,-8.8970,-5.2525,0.5088,179.99
43.063,1787662988108,-8.8971,-5.1873,0.5088,179.99
43.163,1787662988208,-8.8972,-5.1226,0.5088,179.99
43.263,1787662988308,-8.8973,-5.0647,0.5087,179.99
43.363,1787662988408,-8.8974,-5.0105,0.5088,179.99
43.463,1787662988508,-8.8975,-4.9463,0.5088,179.99
43.563,1787662988608,-8.8975,-4.8891,0.5088,179.99
43.663,1787662988709,-8.8976,-4.8319,0.5089,179.99
43.764,1787662988809,-8.8977,-4.7718,0.5090,179.99
43.864,1787662988909,-8.8978,-4.7185,0.5090,179.99
43.964,1787662989009,-8.8979,-4.6588,0.5091,179.99
44.064,1787662989109,-8.8980,-4.5991,0.5092,179.99
44.164,1787662989209,-8.8981,-4.5359,0.5093,179.99
44.264,1787662989309,-8.8982,-4.4760,0.5093,179.99
