t_s,wall_ms,x,y,z,yaw_deg
0.000,1787814469144,-8.5000,-9.0000,-0.0130,-0.00
0.100,1787814469244,-8.5000,-9.0000,-0.0130,-0.00
0.200,1787814469344,-8.5000,-9.0000,-0.0130,-0.00
0.300,1787814469444,-8.5000,-9.0000,-0.0130,-0.00
0.400,1787814469544,-8.5000,-9.0000,-0.0130,-0.00
0.501,1787814469644,-8.5000,-9.0000,-0.0130,-0.00
0.601,1787814469744,-8.5000,-9.0000,-0.0130,-0.00
0.701,1787814469844,-8.5000,-9.0000,-0.0130,-0.00
0.801,1787814469945,-8.5000,-9.0000,-0.0130,-0.00
0.901,1787814470045,-8.5000,-9.0000,-0.0130,-0.00
1.001,1787814470145,-8.5000,-9.0000,-0.0130,-0.00
1.101,1787814470245,-8.5000,-9.0000,-0.0130,-0.00
1.201,1787814470345,-8.5000,-9.0000,-0.0130,-0.00
1.302,1787814470445,-8.5000,-9.0000,-0.0130,-0.00
1.402,1787814470545,-8.5000,-9.0000,-0.0130,-0.00
1.502,1787814470645,-8.5000,-9.0000,-0.0130,-0.00
1.602,1787814470745,-8.5000,-9.0000,-0.0130,-0.00
1.702,1787814470846,-8.5000,-9.0000,-0.0130,-0.00
1.802,1787814470946,-8.5000,-9.0000,-0.0130,-0.00
1.902,1787814471046,-8.5000,-9.0000,-0.0130,-0.00
2.002,1787814471146,-8.5000,-9.0000,-0.0130,-0.00
2.102,1787814471246,-8.5000,-9.0000,-0.0130,-0.00
2.203,1787814471346,-8.5000,-9.0000,-0.0130,-0.00
2.303,1787814471446,-8.5000,-9.0000,-0.0130,-0.00
2.403,1787814471546,-8.5000,-9.0000,-0.0130,-0.00
2.503,1787814471647,-8.5000,-9.0000,-0.0130,-0.00
2.603,1787814471747,-8.5000,-9.0000,-0.0130,-0.00
2.703,1787814471847,-8.5000,-9.0000,-0.0130,-0.00
2.803,1787814471947,-8.5000,-9.0000,-0.0130,-0.00
2.904,1787814472047,-8.5000,-9.0000,-0.0130,-0.00
3.004,1787814472147,-8.5000,-9.0000,-0.0130,-0.00
3.104,1787814472247,-8.5000,-9.0000,-0.0130,-0.00
3.204,1787814472348,-8.5000,-9.0000,-0.0130,-0.00
3.304,1787814472448,-8.5000,-9.0000,-0.0130,-0.00
3.404,1787814472548,-8.5000,-9.0000,-0.0130,-0.00
3.504,1787814472648,-8.5000,-9.0000,-0.0130,-0.00
3.604,1787814472748,-8.5000,-9.0000,-0.0130,-0.00
3.704,1787814472848,-8.5000,-9.0000,-0.0130,-0.00
3.805,1787814472948,-8.5000,-9.0000,-0.0130,-0.00
3.905,1787814473048,-8.5000,-9.0000,-0.0130,-0.00
4.005,1787814473148,-8.5000,-9.0000,-0.0130,-0.00
4.105,1787814473249,-8.5000,-9.0000,-0.0130,-0.00
4.205,1787814473349,-8.5000,-9.0000,-0.0130,-0.00
4.306,1787814473449,-8.5000,-9.0000,-0.0130,-0.00
4.406,1787814473549,-8.5000,-9.0000,-0.0130,-0.00
4.506,1787814473649,-8.5000,-9.0000,-0.0130,-0.00
4.606,1787814473750,-8.5000,-9.0000,-0.0130,-0.00
4.706,1787814473850,-8.5000,-9.0000,-0.0130,-0.00
4.806,1787814473950,-8.5000,-9.0000,-0.0130,-0.00
4.906,1787814474050,-8.5000,-9.0000,-0.0130,-0.00
5.006,1787814474150,-8.5000,-9.0000,-0.0130,-0.00
5.106,1787814474250,-8.5000,-9.0000,-0.0130,-0.00
5.206,1787814474350,-8.5000,-9.0000,-0.0130,-0.00
5.307,1787814474450,-8.5000,-9.0000,-0.0130,-0.00
5.407,1787814474550,-8.5000,-9.0000,-0.0130,-0.00
5.507,1787814474651,-8.5000,-9.0000,-0.0130,-0.00
5.607,1787814474751,-8.5000,-9.0000,-0.0130,-0.00
5.707,1787814474851,-8.5000,-9.0000,-0.0130,-0.00
5.807,1787814474951,-8.5000,-9.0000,-0.0130,-0.00
5.908,1787814475052,-8.5000,-9.0000,-0.0130,-0.00
6.008,1787814475152,-8.5000,-9.0000,-0.0130,-0.00
6.108,1787814475252,-8.5000,-9.0000,-0.0130,-0.00
6.208,1787814475352,-8.5000,-9.0000,-0.0130,-0.00
6.308,1787814475452,-8.5000,-9.0000,-0.0130,-0.00
6.408,1787814475552,-8.5000,-9.0000,-0.0130,-0.00
6.509,1787814475652,-8.5000,-9.0000,-0.0130,-0.00
6.609,1787814475752,-8.5000,-9.0000,-0.0130,-0.00
6.709,1787814475852,-8.5000,-9.0000,-0.0130,-0.00
6.809,1787814475953,-8.5000,-9.0000,-0.0130,-0.00
6.909,1787814476053,-8.5000,-9.0000,-0.0130,-0.00
7.009,1787814476153,-8.5000,-9.0000,-0.0130,-0.00
7.109,1787814476253,-8.5000,-9.0000,-0.0130,-0.00
7.209,1787814476353,-8.5000,-9.0000,-0.0130,-0.00
7.309,1787814476453,-8.5000,-9.0000,-0.0130,-0.00
7.409,1787814476553,-8.5000,-9.0000,-0.0130,-0.00
7.510,1787814476653,-8.5000,-9.0000,-0.0130,-0.00
7.610,1787814476753,-8.5000,-9.0000,-0.0130,-0.00
7.710,1787814476853,-8.5000,-9.0000,-0.0130,-0.00
7.810,1787814476954,-8.5000,-9.0000,-0.0130,-0.00
7.910,1787814477054,-8.5000,-9.0000,-0.0130,-0.00
8.010,1787814477154,-8.5000,-9.0000,-0.0130,-0.00
8.110,1787814477254,-8.5000,-9.0000,-0.0130,-0.00
8.211,1787814477354,-8.5000,-9.0000,-0.0130,-0.00
8.311,1787814477454,-8.5000,-9.0000,-0.0130,-0.00
8.411,1787814477554,-8.5000,-9.0000,-0.0130,-0.00
8.511,1787814477654,-8.5000,-9.0000,-0.0130,-0.00
8.611,1787814477755,-8.5000,-9.0000,-0.0130,-0.00
8.711,1787814477855,-8.5000,-9.0000,-0.0130,-0.00
8.811,1787814477955,-8.5000,-9.0000,-0.0130,-0.00
8.911,1787814478055,-8.5000,-9.0000,-0.0130,-0.00
9.011,1787814478155,-8.5000,-9.0000,-0.0130,-0.00
9.111,1787814478255,-8.5000,-9.0000,-0.0130,-0.00
9.212,1787814478355,-8.5000,-9.0000,-0.0130,-0.00
9.312,1787814478455,-8.5000,-9.0000,-0.0130,-0.00
9.412,1787814478555,-8.5000,-9.0000,-0.0130,-0.00
9.512,1787814478655,-8.5001,-9.0000,-0.0127,0.00
9.612,1787814478756,-8.5002,-9.0000,-0.0097,0.00
9.712,1787814478856,-8.5002,-9.0000,-0.0043,0.00
9.812,1787814478956,-8.5000,-9.0000,0.0044,0.00
9.913,1787814479057,-8.4996,-9.0000,0.0162,0.00
10.013,1787814479157,-8.4992,-9.0000,0.0307,0.00
10.114,1787814479257,-8.4988,-9.0000,0.0474,0.00
10.214,1787814479357,-8.4982,-9.0000,0.0733,0.00
10.314,1787814479457,-8.4977,-9.0000,0.0997,0.00
10.414,1787814479558,-8.4972,-9.0000,0.1250,0.00
10.514,1787814479658,-8.4966,-9.0000,0.1589,0.00
10.614,1787814479758,-8.4962,-9.0000,0.1916,0.00
10.714,1787814479858,-8.4958,-9.0000,0.2248,0.00
10.814,1787814479958,-8.4954,-9.0000,0.2623,-0.00
10.914,1787814480058,-8.4952,-9.0000,0.2946,-0.00
11.015,1787814480158,-8.4949,-9.0001,0.3267,-0.00
11.115,1787814480258,-8.4947,-9.0001,0.3693,-0.01
11.215,1787814480358,-8.4946,-9.0001,0.4077,-0.01
11.315,1787814480458,-8.4945,-9.0001,0.4442,-0.01
11.415,1787814480559,-8.4945,-9.0001,0.4745,-0.01
11.515,1787814480659,-8.4945,-9.0001,0.5023,-0.01
11.615,1787814480759,-8.4946,-9.0001,0.5382,-0.01
11.715,1787814480859,-8.4947,-9.0001,0.5730,-0.01
11.815,1787814480959,-8.4948,-9.0001,0.6020,-0.01
11.916,1787814481059,-8.4950,-9.0001,0.6343,-0.01
12.016,1787814481159,-8.4952,-9.0001,0.6669,-0.01
12.116,1787814481260,-8.4955,-9.0002,0.6886,0.03
12.216,1787814481360,-8.4957,-9.0004,0.6923,0.13
12.316,1787814481460,-8.4959,-9.0006,0.6891,0.35
12.416,1787814481560,-8.4961,-9.0009,0.6789,0.81
12.516,1787814481660,-8.4964,-9.0010,0.6609,1.74
12.616,1787814481760,-8.4965,-9.0009,0.6464,2.65
12.717,1787814481860,-8.4966,-9.0004,0.6273,4.13
12.817,1787814481960,-8.4968,-8.9991,0.6017,6.66
12.917,1787814482060,-8.4970,-8.9974,0.5804,9.34
13.017,1787814482161,-8.4972,-8.9960,0.5667,11.36
13.117,1787814482261,-8.4975,-8.9936,0.5452,15.09
13.217,1787814482361,-8.4978,-8.9917,0.5304,18.12
13.317,1787814482461,-8.4983,-8.9891,0.5107,22.83
13.418,1787814482561,-8.4986,-8.9876,0.4987,26.15
13.518,1787814482662,-8.4988,-8.9866,0.4901,28.82
13.618,1787814482762,-8.4991,-8.9854,0.4791,32.61
13.718,1787814482862,-8.4992,-8.9846,0.4658,38.12
13.818,1787814482962,-8.4991,-8.9845,0.4574,42.40
13.918,1787814483062,-8.4988,-8.9849,0.4518,45.89
14.018,1787814483162,-8.4983,-8.9857,0.4471,49.61
14.118,1787814483262,-8.4976,-8.9870,0.4439,53.13
14.219,1787814483362,-8.4967,-8.9884,0.4421,56.10
14.319,1787814483462,-8.4956,-8.9901,0.4413,59.07
14.419,1787814483562,-8.4941,-8.9923,0.4415,62.35
14.519,1787814483663,-8.4926,-8.9944,0.4427,65.18
14.619,1787814483763,-8.4910,-8.9967,0.4448,68.07
14.719,1787814483863,-8.4898,-8.9986,0.4472,70.60
14.819,1787814483963,-8.4887,-9.0004,0.4501,73.10
14.920,1787814484064,-8.4877,-9.0022,0.4538,75.85
15.020,1787814484164,-8.4870,-9.0035,0.4570,78.05
15.120,1787814484264,-8.4865,-9.0047,0.4609,80.53
15.220,1787814484364,-8.4863,-9.0057,0.4645,82.72
15.320,1787814484464,-8.4865,-9.0066,0.4693,85.33
15.420,1787814484564,-8.4869,-9.0074,0.4743,87.72
15.521,1787814484664,-8.4874,-9.0080,0.4790,89.57
15.621,1787814484764,-8.4876,-9.0084,0.4838,91.11
15.721,1787814484864,-8.4877,-9.0086,0.4886,92.30
15.821,1787814484965,-8.4873,-9.0087,0.4942,93.23
15.921,1787814485065,-8.4869,-9.0087,0.4983,93.64
16.021,1787814485165,-8.4860,-9.0085,0.5041,93.80
16.121,1787814485265,-8.4853,-9.0083,0.5082,93.65
16.221,1787814485365,-8.4844,-9.0079,0.5128,93.24
16.322,1787814485465,-8.4838,-9.0074,0.5163,92.79
16.422,1787814485565,-8.4832,-9.0069,0.5204,92.12
16.522,1787814485666,-8.4830,-9.0064,0.5237,91.52
16.622,1787814485766,-8.4830,-9.0057,0.5273,90.81
16.722,1787814485866,-8.4832,-9.0053,0.5295,90.37
16.822,1787814485966,-8.4838,-9.0047,0.5328,89.76
16.922,1787814486066,-8.4851,-9.0041,0.5366,89.18
17.022,1787814486166,-8.4866,-9.0035,0.5395,88.82
17.122,1787814486266,-8.4880,-9.0031,0.5419,88.62
17.223,1787814486366,-8.4892,-9.0028,0.5437,88.52
17.323,1787814486466,-8.4916,-9.0023,0.5468,88.46
17.423,1787814486566,-8.4932,-9.0020,0.5488,88.49
17.523,1787814486667,-8.4950,-9.0017,0.5509,88.57
17.623,1787814486767,-8.4974,-9.0014,0.5538,88.76
17.723,1787814486867,-8.4994,-9.0011,0.5563,88.96
17.823,1787814486967,-8.5012,-9.0009,0.5586,89.16
17.923,1787814487067,-8.5025,-9.0008,0.5605,89.34
18.024,1787814487167,-8.5038,-9.0006,0.5627,89.54
18.124,1787814487267,-8.5049,-9.0005,0.5650,89.72
18.224,1787814487368,-8.5056,-9.0004,0.5658,89.94
18.324,1787814487468,-8.5057,-9.0004,0.5656,90.06
18.424,1787814487568,-8.5059,-9.0003,0.5644,90.45
18.524,1787814487668,-8.5060,-9.0003,0.5630,91.01
18.624,1787814487768,-8.5062,-9.0002,0.5612,92.02
18.724,1787814487868,-8.5068,-9.0002,0.5594,93.56
18.826,1787814487970,-8.5083,-9.0003,0.5573,96.06
18.926,1787814488070,-8.5100,-9.0004,0.5558,98.50
19.026,1787814488170,-8.5118,-9.0006,0.5543,101.32
19.126,1787814488270,-8.5137,-9.0008,0.5529,104.44
19.226,1787814488370,-8.5158,-9.0012,0.5514,108.34
19.326,1787814488470,-8.5173,-9.0015,0.5500,111.68
19.426,1787814488570,-8.5186,-9.0019,0.5487,115.29
19.527,1787814488670,-8.5195,-9.0022,0.5473,118.93
19.627,1787814488770,-8.5200,-9.0025,0.5458,123.11
19.727,1787814488870,-8.5200,-9.0026,0.5447,126.28
19.827,1787814488971,-8.5196,-9.0026,0.5435,130.25
19.927,1787814489071,-8.5188,-9.0024,0.5426,133.38
20.027,1787814489171,-8.5178,-9.0021,0.5418,136.40
20.127,1787814489271,-8.5161,-9.0014,0.5411,140.09
20.227,1787814489371,-8.5147,-9.0008,0.5407,142.72
20.327,1787814489471,-8.5130,-9.0000,0.5404,145.57
20.428,1787814489571,-8.5111,-8.9992,0.5402,148.49
20.528,1787814489671,-8.5092,-8.9983,0.5401,151.62
20.628,1787814489772,-8.5076,-8.9976,0.5402,154.15
20.728,1787814489872,-8.5062,-8.9970,0.5404,156.66
20.828,1787814489972,-8.5050,-8.9965,0.5406,158.75
20.928,1787814490072,-8.5038,-8.9961,0.5409,161.28
21.028,1787814490172,-8.5026,-8.9957,0.5413,164.15
21.128,1787814490272,-8.5015,-8.9955,0.5418,167.09
21.229,1787814490373,-8.5006,-8.9956,0.5424,170.38
21.329,1787814490473,-8.5001,-8.9960,0.5429,172.89
21.431,1787814490575,-8.4997,-8.9964,0.5434,174.74
21.532,1787814490676,-8.4994,-8.9969,0.5439,176.48
21.632,1787814490776,-8.4993,-8.9971,0.5441,177.12
21.732,1787814490876,-8.4991,-8.9976,0.5449,178.88
21.832,1787814490976,-8.4988,-8.9979,0.5459,-179.23
21.932,1787814491076,-8.4986,-8.9979,0.5468,-178.03
22.033,1787814491176,-8.4985,-8.9976,0.5477,-177.15
22.133,1787814491276,-8.4984,-8.9970,0.5486,-176.48
22.233,1787814491376,-8.4985,-8.9961,0.5496,-176.04
22.333,1787814491477,-8.4985,-8.9948,0.5507,-175.86
22.433,1787814491577,-8.4987,-8.9938,0.5514,-175.92
22.533,1787814491677,-8.4988,-8.9928,0.5521,-176.14
22.633,1787814491777,-8.4991,-8.9912,0.5529,-176.65
22.733,1787814491877,-8.4993,-8.9903,0.5533,-177.08
22.833,1787814491977,-8.4995,-8.9894,0.5536,-177.67
22.934,1787814492077,-8.4998,-8.9885,0.5539,-178.42
23.034,1787814492177,-8.5000,-8.9881,0.5540,-178.89
23.134,1787814492277,-8.5003,-8.9878,0.5541,-179.56
23.234,1787814492378,-8.5005,-8.9879,0.5541,179.86
23.334,1787814492478,-8.5008,-8.9883,0.5541,179.38
23.434,1787814492578,-8.5010,-8.9890,0.5540,178.97
23.534,1787814492678,-8.5012,-8.9900,0.5538,178.64
23.634,1787814492778,-8.5014,-8.9910,0.5537,178.47
23.734,1787814492878,-8.5016,-8.9924,0.5536,178.33
23.835,1787814492978,-8.5017,-8.9936,0.5535,178.28
23.935,1787814493078,-8.5019,-8.9950,0.5534,178.29
24.035,1787814493179,-8.5020,-8.9973,0.5533,178.38
24.135,1787814493279,-8.5022,-8.9989,0.5533,178.51
24.235,1787814493379,-8.5023,-9.0008,0.5533,178.69
24.335,1787814493479,-8.5015,-9.0026,0.5531,178.90
24.435,1787814493579,-8.4999,-9.0046,0.5524,179.16
24.535,1787814493679,-8.4989,-9.0061,0.5512,179.39
24.635,1787814493779,-8.4994,-9.0073,0.5497,179.60
24.736,1787814493879,-8.5014,-9.0083,0.5479,179.77
24.836,1787814493979,-8.5052,-9.0090,0.5458,179.91
24.936,1787814494079,-8.5113,-9.0095,0.5434,-179.99
25.036,1787814494180,-8.5200,-9.0098,0.5408,-179.91
25.136,1787814494280,-8.5352,-9.0099,0.5372,-179.87
25.236,1787814494380,-8.5522,-9.0098,0.5339,-179.86
25.336,1787814494480,-8.5675,-9.0096,0.5313,-179.87
25.436,1787814494580,-8.5818,-9.0094,0.5291,-179.89
25.536,1787814494680,-8.6024,-9.0089,0.5264,-179.94
25.636,1787814494780,-8.6195,-9.0085,0.5244,-179.98
25.737,1787814494880,-8.6383,-9.0080,0.5224,179.97
25.837,1787814494980,-8.6622,-9.0074,0.5201,179.91
25.937,1787814495080,-8.6755,-9.0071,0.5190,179.88
26.037,1787814495181,-8.6960,-9.0065,0.5175,179.84
26.137,1787814495281,-8.7198,-9.0058,0.5159,179.79
26.237,1787814495381,-8.7408,-9.0053,0.5147,179.76
26.337,1787814495481,-8.7644,-9.0047,0.5134,179.73
26.437,1787814495581,-8.7848,-9.0041,0.5125,179.72
26.538,1787814495681,-8.8051,-9.0035,0.5116,179.71
26.638,1787814495781,-8.8268,-9.0030,0.5108,179.72
26.738,1787814495882,-8.8424,-9.0027,0.5102,179.73
26.838,1787814495982,-8.8567,-9.0024,0.5098,179.75
26.938,1787814496082,-8.8698,-9.0021,0.5095,179.76
27.038,1787814496182,-8.8817,-9.0018,0.5092,179.78
27.138,1787814496282,-8.8922,-9.0015,0.5089,179.81
27.238,1787814496382,-8.9015,-9.0013,0.5087,179.83
27.339,1787814496482,-8.9096,-9.0011,0.5085,179.84
27.439,1787814496583,-8.9165,-9.0008,0.5084,179.86
27.539,1787814496683,-8.9218,-9.0006,0.5083,179.87
27.639,1787814496783,-8.9278,-9.0003,0.5082,179.88
27.739,1787814496883,-8.9315,-9.0001,0.5082,179.89
27.840,1787814496984,-8.9337,-9.0000,0.5081,179.90
27.940,1787814497084,-8.9355,-8.9999,0.5081,179.90
28.040,1787814497184,-8.9373,-8.9998,0.5081,179.90
28.140,1787814497284,-8.9378,-8.9997,0.5081,179.91
28.240,1787814497384,-8.9381,-8.9995,0.5081,179.91
28.341,1787814497484,-8.9378,-8.9995,0.5081,179.91
28.441,1787814497584,-8.9369,-8.9994,0.5081,179.91
28.541,1787814497684,-8.9357,-8.9994,0.5082,179.91
28.641,1787814497785,-8.9342,-8.9995,0.5082,179.91
28.741,1787814497885,-8.9324,-8.9995,0.5083,179.91
28.841,1787814497985,-8.9300,-8.9995,0.5084,179.91
28.941,1787814498085,-8.9279,-8.9994,0.5085,179.90
29.042,1787814498185,-8.9258,-8.9994,0.5085,179.90
29.142,1787814498285,-8.9238,-8.9994,0.5086,179.90
29.242,1787814498386,-8.9217,-8.9993,0.5086,179.90
29.342,1787814498486,-8.9199,-8.9993,0.5086,179.90
29.442,1787814498586,-8.9178,-8.9993,0.5087,179.90
29.542,1787814498686,-8.9155,-8.9992,0.5087,179.91
29.642,1787814498786,-8.9134,-8.9991,0.5087,179.91
29.742,1787814498886,-8.9122,-8.9991,0.5087,179.91
29.842,1787814498986,-8.9106,-8.9991,0.5088,179.91
29.943,1787814499086,-8.9090,-8.9991,0.5088,179.92
30.043,1787814499186,-8.9072,-8.9990,0.5088,179.92
30.143,1787814499287,-8.9056,-8.9990,0.5088,179.92
30.243,1787814499387,-8.9043,-8.9990,0.5089,179.92
30.343,1787814499487,-8.9032,-8.9990,0.5089,179.92
30.443,1787814499587,-8.9020,-8.9990,0.5089,179.93
30.543,1787814499687,-8.9010,-8.9991,0.5089,179.93
30.643,1787814499787,-8.9004,-8.9991,0.5089,179.93
30.744,1787814499887,-8.8996,-8.9991,0.5089,179.93
30.844,1787814499987,-8.8989,-8.9992,0.5089,179.93
30.944,1787814500087,-8.8984,-8.9993,0.5089,179.94
31.044,1787814500188,-8.8978,-8.9994,0.5090,179.94
31.144,1787814500288,-8.8973,-8.9995,0.5090,179.94
31.244,1787814500388,-8.8970,-8.9996,0.5090,179.94
31.344,1787814500488,-8.8965,-8.9997,0.5090,179.94
31.444,1787814500588,-8.8962,-8.9999,0.5090,179.95
31.544,1787814500688,-8.8961,-9.0000,0.5090,179.95
31.645,1787814500788,-8.8959,-9.0001,0.5090,179.95
31.745,1787814500888,-8.8958,-9.0003,0.5090,179.95
31.845,1787814500989,-8.8957,-9.0004,0.5090,179.95
31.945,1787814501089,-8.8957,-9.0006,0.5090,179.94
32.045,1787814501189,-8.8957,-9.0008,0.5090,179.94
32.145,1787814501289,-8.8958,-9.0009,0.5090,179.94
32.245,1787814501389,-8.8958,-9.0010,0.5091,179.94
32.345,1787814501489,-8.8959,-9.0011,0.5091,179.94
32.446,1787814501589,-8.8960,-9.0012,0.5091,179.94
32.546,1787814501689,-8.8962,-9.0013,0.5091,179.95
32.646,1787814501789,-8.8963,-9.0014,0.5092,179.95
32.746,1787814501890,-8.8965,-9.0014,0.5092,179.95
32.846,1787814501990,-8.8966,-9.0015,0.5092,179.95
32.946,1787814502090,-8.8968,-9.0015,0.5092,179.95
33.047,1787814502190,-8.8969,-9.0015,0.5092,179.95
33.147,1787814502290,-8.8970,-9.0015,0.5092,179.95
33.247,1787814502390,-8.8972,-9.0015,0.5092,179.95
33.347,1787814502491,-8.8974,-9.0016,0.5093,179.95
33.447,1787814502591,-8.8976,-9.0016,0.5093,179.96
33.547,1787814502691,-8.8977,-9.0016,0.5093,179.96
33.647,1787814502791,-8.8979,-9.0015,0.5094,179.96
33.747,1787814502891,-8.8980,-9.0015,0.5094,179.96
33.847,1787814502991,-8.8981,-9.0014,0.5094,179.96
33.948,1787814503091,-8.8983,-9.0014,0.5095,179.96
34.048,1787814503191,-8.8984,-9.0013,0.5095,179.96
34.148,1787814503292,-8.8985,-9.0012,0.5096,179.96
34.248,1787814503392,-8.8987,-9.0011,0.5096,179.96
34.348,1787814503492,-8.8988,-9.0010,0.5096,179.96
34.449,1787814503593,-8.8989,-9.0008,0.5097,179.96
34.550,1787814503693,-8.8990,-9.0007,0.5097,179.96
34.650,1787814503793,-8.8992,-9.0008,0.5097,179.96
34.750,1787814503893,-8.8994,-9.0019,0.5098,179.96
34.850,1787814503994,-8.8995,-9.0033,0.5099,179.96
34.950,1787814504094,-8.8996,-9.0041,0.5101,179.96
35.050,1787814504194,-8.8996,-9.0036,0.5102,179.96
35.150,1787814504294,-8.8997,-9.0014,0.5104,179.97
35.250,1787814504394,-8.8997,-8.9959,0.5107,179.97
35.350,1787814504494,-8.8996,-8.9892,0.5109,179.97
35.450,1787814504594,-8.8996,-8.9790,0.5111,179.97
35.551,1787814504694,-8.8995,-8.9696,0.5112,179.97
35.651,1787814504794,-8.8995,-8.9551,0.5114,179.97
35.751,1787814504894,-8.8994,-8.9375,0.5116,179.97
35.851,1787814504994,-8.8993,-8.9164,0.5118,179.97
35.951,1787814505095,-8.8993,-8.8920,0.5119,179.97
36.051,1787814505195,-8.8992,-8.8644,0.5120,179.97
36.151,1787814505295,-8.8991,-8.8278,0.5120,179.97
36.251,1787814505395,-8.8990,-8.8008,0.5120,179.97
36.351,1787814505495,-8.8989,-8.7593,0.5120,179.97
36.452,1787814505595,-8.8988,-8.7165,0.5119,179.97
36.552,1787814505695,-8.8988,-8.6729,0.5118,179.97
36.652,1787814505795,-8.8987,-8.6238,0.5116,179.97
36.752,1787814505896,-8.8986,-8.5636,0.5113,179.97
36.852,1787814505996,-8.8985,-8.5119,0.5111,179.97
36.952,1787814506096,-8.8984,-8.4704,0.5110,179.97
37.052,1787814506196,-8.8984,-8.4218,0.5108,179.97
37.152,1787814506296,-8.8983,-8.3720,0.5107,179.97
37.252,1787814506396,-8.8983,-8.3084,0.5105,179.97
37.352,1787814506496,-8.8982,-8.2395,0.5102,179.97
37.453,1787814506596,-8.8981,-8.1826,0.5101,179.97
37.553,1787814506696,-8.8981,-8.1384,0.5100,179.97
37.653,1787814506796,-8.8980,-8.0698,0.5098,179.97
37.753,1787814506897,-8.8980,-8.0003,0.5097,179.97
37.853,1787814506997,-8.8980,-7.9407,0.5096,179.97
37.953,1787814507097,-8.8980,-7.8877,0.5096,179.97
38.053,1787814507197,-8.8979,-7.8168,0.5095,179.97
38.153,1787814507297,-8.8979,-7.7598,0.5095,179.97
38.253,1787814507397,-8.8979,-7.7064,0.5094,179.98
38.354,1787814507497,-8.8979,-7.6389,0.5094,179.98
38.454,1787814507597,-8.8979,-7.6032,0.5094,179.98
38.554,1787814507698,-8.8979,-7.5322,0.5094,179.98
38.654,1787814507798,-8.8979,-7.4610,0.5094,179.98
38.754,1787814507898,-8.8979,-7.3966,0.5094,179.98
38.854,1787814507998,-8.8979,-7.3393,0.5095,179.98
38.955,1787814508098,-8.8979,-7.2783,0.5095,179.98
39.055,1787814508198,-8.8978,-7.2136,0.5095,179.98
39.155,1787814508298,-8.8978,-7.1384,0.5095,179.98
39.255,1787814508398,-8.8977,-7.0812,0.5095,179.98
39.355,1787814508499,-8.8977,-7.0242,0.5096,179.98
39.455,1787814508599,-8.8976,-6.9495,0.5096,179.98
39.555,1787814508699,-8.8975,-6.8787,0.5096,179.99
39.655,1787814508799,-8.8974,-6.8328,0.5096,179.99
39.755,1787814508899,-8.8974,-6.7625,0.5096,179.99
39.855,1787814508999,-8.8973,-6.6855,0.5097,179.99
39.956,1787814509099,-8.8973,-6.6402,0.5097,179.99
40.056,1787814509199,-8.8972,-6.5743,0.5097,179.99
40.156,1787814509299,-8.8972,-6.5227,0.5097,179.99
40.256,1787814509400,-8.8971,-6.4577,0.5098,179.99
40.356,1787814509500,-8.8970,-6.3932,0.5098,179.99
40.458,1787814509601,-8.8970,-6.3220,0.5098,179.99
40.558,1787814509701,-8.8970,-6.2711,0.5098,179.99
40.658,1787814509802,-8.8969,-6.2069,0.5099,179.99
40.758,1787814509902,-8.8968,-6.1295,0.5098,179.99
40.858,1787814510002,-8.8968,-6.0659,0.5098,179.99
40.958,1787814510102,-8.8967,-6.0093,0.5098,179.99
41.058,1787814510202,-8.8967,-5.9498,0.5098,179.99
41.158,1787814510302,-8.8966,-5.8939,0.5098,179.99
41.259,1787814510402,-8.8966,-5.8352,0.5098,179.99
41.359,1787814510502,-8.8965,-5.7703,0.5098,179.99
41.459,1787814510603,-8.8964,-5.7152,0.5098,179.99
41.559,1787814510703,-8.8964,-5.6570,0.5098,179.99
41.659,1787814510803,-8.8963,-5.5927,0.5098,179.99
41.759,1787814510903,-8.8963,-5.5445,0.5098,179.99
41.859,1787814511003,-8.8963,-5.4836,0.5097,180.00
41.959,1787814511103,-8.8962,-5.4229,0.5097,180.00
42.060,1787814511203,-8.8962,-5.3624,0.5097,180.00
42.160,1787814511303,-8.8962,-5.3114,0.5097,180.00
42.260,1787814511403,-8.8962,-5.2540,0.5097,180.00
42.360,1787814511504,-8.8962,-5.1905,0.5097,-180.00
42.460,1787814511604,-8.8963,-5.1239,0.5097,-180.00
42.560,1787814511704,-8.8963,-5.0824,0.5097,-180.00
42.660,1787814511804,-8.8964,-5.0186,0.5097,-180.00
42.760,1787814511904,-8.8964,-4.9614,0.5097,-180.00
42.860,1787814512004,-8.8964,-4.9106,0.5097,-180.00
42.961,1787814512104,-8.8965,-4.8566,0.5098,-180.00
43.061,1787814512204,-8.8965,-4.8025,0.5098,-180.00
43.161,1787814512304,-8.8965,-4.7549,0.5098,-180.00
43.261,1787814512405,-8.8966,-4.6911,0.5098,-180.00
43.361,1787814512505,-8.8967,-4.6270,0.5099,-180.00
43.461,1787814512605,-8.8968,-4.5596,0.5099,-180.00
43.561,1787814512705,-8.8968,-4.5177,0.5099,-180.00
43.661,1787814512805,-8.8969,-4.4533,0.5099,-180.00
43.762,1787814512905,-8.8971,-4.3918,0.5099,-180.00
43.862,1787814513005,-8.8972,-4.3367,0.5098,-180.00
43.962,1787814513105,-8.8973,-4.2815,0.5098,-180.00
44.062,1787814513206,-8.8975,-4.2196,0.5098,-180.00
44.162,1787814513306,-8.8976,-4.1643,0.5097,-180.00
